6.96336555480957,1
6.902148723602295,1
6.913677215576172,1
6.992334842681885,1
6.944672107696533,1
6.979160785675049,1
7.052639007568359,1
6.906197547912598,1
6.880697250366211,1
6.915396690368652,1
6.878664016723633,1
6.932306289672852,1
6.926410675048828,1
7.015886306762695,1
6.970646858215332,1
6.951560020446777,1
7.014072418212891,1
6.951494216918945,1
6.868536472320557,1
6.884029388427734,1
6.95510721206665,1
6.961971282958984,1
7.002065658569336,1
6.934647560119629,1
6.926802635192871,1
6.91481351852417,1
6.969729423522949,1
6.858933448791504,1
7.031288146972656,1
7.0099897384643555,1
6.912945747375488,1
7.094119071960449,1
6.866625785827637,1
7.062015056610107,1
7.048153400421143,1
6.917323112487793,1
7.072978973388672,1
7.077210426330566,1
6.76589298248291,1
6.916711807250977,1
6.893141746520996,1
7.053859710693359,1
6.76125955581665,1
7.086028099060059,1
7.101350784301758,1
7.0100274085998535,1
6.885319232940674,1
6.8553924560546875,1
6.862985610961914,1
6.983318328857422,1
6.758666038513184,1
7.1966094970703125,1
7.062116622924805,1
6.925097465515137,1
7.050349235534668,1
7.072884559631348,1
6.983553886413574,1
6.889497756958008,1
6.748512268066406,1
6.957143783569336,1
6.988797187805176,1
7.0723347663879395,1
7.10599422454834,1
6.940821647644043,1
6.848722457885742,1
6.994933128356934,1
6.839013576507568,1
6.952603816986084,1
7.085859298706055,1
7.098181247711182,1
6.999451160430908,1
7.051517486572266,1
6.959338188171387,1
6.927516937255859,1
6.898886203765869,1
6.94831657409668,1
6.938169479370117,1
6.968195915222168,1
6.849421977996826,1
7.171538352966309,1
6.998826026916504,1
6.941423416137695,1
6.915219306945801,1
7.053044319152832,1
6.836418151855469,1
6.933487892150879,1
6.8373212814331055,1
7.139386177062988,1
6.819507598876953,1
7.03594970703125,1
6.773863315582275,1
7.004527568817139,1
6.919751167297363,1
7.127150535583496,1
6.953073501586914,1
6.871817588806152,1
6.717487335205078,1
6.6840362548828125,1
6.931664943695068,1
6.972988128662109,1
6.956245422363281,1
7.0048627853393555,1
7.045526504516602,1
7.021753787994385,1
7.031458854675293,1
6.950669765472412,1
7.007197380065918,1
7.0030059814453125,1
6.856283187866211,1
6.918052673339844,1
6.981966495513916,1
6.910580158233643,1
6.910538673400879,1
6.848881244659424,1
6.993717193603516,1
7.041943073272705,1
6.925043106079102,1
6.929817199707031,1
7.006403923034668,1
7.001613140106201,1
6.699247360229492,1
6.858171463012695,1
6.864137649536133,1
6.887386322021484,1
6.922836780548096,1
6.906585693359375,1
7.017691612243652,1
6.967521667480469,1
6.997417449951172,1
6.865055561065674,1
6.885850429534912,1
6.9309282302856445,1
6.956488609313965,1
6.892907619476318,1
6.919297218322754,1
6.843521595001221,1
6.861405849456787,1
6.912527561187744,1
7.015068054199219,1
7.033394813537598,1
6.9572601318359375,1
6.897922039031982,1
6.980585098266602,1
6.846240997314453,1
6.893705368041992,1
6.909266471862793,1
6.9386091232299805,1
6.957283973693848,1
6.9246320724487305,1
6.8239898681640625,1
6.99616813659668,1
6.9011077880859375,1
6.932114601135254,1
6.918163299560547,1
7.044639587402344,1
6.858196258544922,1
6.941044807434082,1
6.907798767089844,1
6.991831302642822,1
6.8740129470825195,1
6.815733909606934,1
6.9063873291015625,1
6.8667168617248535,1
6.944733619689941,1
6.8950724601745605,1
6.812520980834961,1
6.898315906524658,1
6.903285980224609,1
6.896779537200928,1
6.818084716796875,1
6.912417888641357,1
6.84498405456543,1
6.792942523956299,1
6.772151947021484,1
6.871173858642578,1
6.992894172668457,1
6.9405670166015625,1
6.957625389099121,1
6.921808242797852,1
6.99601411819458,1
6.932495594024658,1
7.009319305419922,1
6.9560089111328125,1
6.736684799194336,1
6.7855401039123535,1
6.845908164978027,1
6.807713985443115,1
6.83890962600708,1
6.993927478790283,1
6.973801612854004,1
6.874817848205566,1
6.911115646362305,1
6.932238578796387,1
6.830808639526367,1
6.951380252838135,1
6.822563171386719,1
6.985267639160156,1
6.850807189941406,1
6.7507758140563965,1
6.9250569343566895,1
6.861665725708008,1
6.913922309875488,1
6.916162490844727,1
6.840043067932129,1
6.804618835449219,1
7.053765296936035,1
6.875330924987793,1
7.036351203918457,1
6.823683738708496,1
6.994324684143066,1
6.910857200622559,1
6.985898017883301,1
6.778287887573242,1
6.881147384643555,1
6.945384979248047,1
6.869913101196289,1
6.893568992614746,1
6.793459892272949,1
6.826866626739502,1
6.928187370300293,1
6.903654098510742,1
6.963636875152588,1
6.9651665687561035,1
6.815512657165527,1
6.793179512023926,1
6.747828006744385,1
6.980976104736328,1
6.920945644378662,1
6.729921817779541,1
6.919620037078857,1
6.741977691650391,1
6.968110084533691,1
6.993386268615723,1
7.007518291473389,1
7.158060073852539,1
6.819365501403809,1
6.758527755737305,1
6.707249641418457,1
6.859428405761719,1
6.895796775817871,1
7.001603603363037,1
6.774464130401611,1
6.9155731201171875,1
6.810623645782471,1
6.816234588623047,1
6.983686923980713,1
7.012625694274902,1
7.106993675231934,1
6.869810104370117,1
6.929040908813477,1
6.794000625610352,1
6.8218278884887695,1
6.974905014038086,1
6.972489356994629,1
6.924957275390625,1
6.999895095825195,1
6.804007530212402,1
6.955080032348633,1
6.96645450592041,1
6.795853614807129,1
6.726193904876709,1
6.976101398468018,1
7.177691459655762,1
7.003501892089844,1
6.849916458129883,1
7.038302421569824,1
6.954052448272705,1
6.848381519317627,1
6.878201484680176,1
6.814042091369629,1
7.069431304931641,1
6.9842705726623535,1
6.880147457122803,1
6.969823837280273,1
6.968775749206543,1
6.921841621398926,1
6.815363883972168,1
6.888099670410156,1
6.938899040222168,1
7.0436692237854,1
6.862665176391602,1
6.942651748657227,1
6.943963050842285,1
6.983011245727539,1
6.967609405517578,1
6.947060585021973,1
6.843893527984619,1
6.866782188415527,1
7.0427937507629395,1
6.722837448120117,1
6.892958641052246,1
6.907499313354492,1
6.923463821411133,1
6.879854202270508,1
6.932586669921875,1
6.879390716552734,1
6.9645562171936035,1
6.8779401779174805,1
6.892271518707275,1
6.877688407897949,1
6.916045188903809,1
6.974000930786133,1
6.85935640335083,1
6.841092109680176,1
7.049663543701172,1
7.006189346313477,1
7.007638931274414,1
6.902450084686279,1
7.004462242126465,1
6.836450099945068,1
6.8963704109191895,1
6.718474388122559,1
6.790604591369629,1
6.797053813934326,1
7.021191596984863,1
6.848517417907715,1
7.052661895751953,1
6.7956695556640625,1
6.820494651794434,1
6.968085765838623,1
6.876405715942383,1
6.8748016357421875,1
6.78629732131958,1
6.8712663650512695,1
6.848544120788574,1
6.8893914222717285,1
6.964291572570801,1
6.82673978805542,1
7.130597114562988,1
6.85301399230957,1
6.860350131988525,1
6.795372009277344,1
6.873865127563477,1
6.875319004058838,1
6.840360641479492,1
6.8392486572265625,1
6.715224266052246,1
6.846119403839111,1
6.774329662322998,1
6.955868721008301,1
6.766753673553467,1
7.001840591430664,1
7.035440444946289,1
7.129049301147461,1
6.942694187164307,1
6.82972526550293,1
6.836922645568848,1
6.886120319366455,1
7.005377292633057,1
6.922751426696777,1
6.801756858825684,1
7.1200127601623535,1
6.935378074645996,1
6.932469367980957,1
6.789121627807617,1
7.001528739929199,1
6.89267635345459,1
6.853697776794434,1
6.939451694488525,1
6.947534084320068,1
6.885944366455078,1
6.98797082901001,1
6.9530229568481445,1
6.978177547454834,1
6.851432800292969,1
6.938653945922852,1
6.784470558166504,1
6.9962005615234375,1
6.944334506988525,1
6.8128862380981445,1
6.714565753936768,1
6.992372035980225,1
6.892844200134277,1
6.835367679595947,1
6.818429470062256,1
6.732889175415039,1
6.918880939483643,1
7.0198974609375,1
6.9852495193481445,1
6.878077507019043,1
6.822876930236816,1
6.805259704589844,1
6.848305702209473,1
6.901492118835449,1
6.6904296875,1
6.797562122344971,1
7.017065525054932,1
6.727865695953369,1
6.86757230758667,1
7.07843017578125,1
6.955235481262207,1
6.780106544494629,1
6.840036392211914,1
6.935902118682861,1
6.783718585968018,1
6.98116397857666,1
6.908677101135254,1
6.865559101104736,1
6.791382789611816,1
6.8495988845825195,1
7.018430709838867,1
6.914418697357178,1
6.815110206604004,1
7.012425422668457,1
7.035457611083984,1
6.9284186363220215,1
6.903273105621338,1
6.880946636199951,1
6.976849555969238,1
7.033736705780029,1
6.9513702392578125,1
6.916809558868408,1
6.751657485961914,1
6.812962532043457,1
6.9487690925598145,1
6.806273937225342,1
6.953212738037109,1
6.846129417419434,1
6.823148727416992,1
6.980935096740723,1
6.862362861633301,1
6.735485553741455,1
6.90136194229126,1
6.769275188446045,1
6.819543838500977,1
6.818012237548828,1
6.786984443664551,1
6.857000350952148,1
6.680952072143555,1
6.880597114562988,1
6.7555766105651855,1
6.925045013427734,1
6.896332740783691,1
6.958356857299805,1
6.73119592666626,1
6.810563087463379,1
6.744482517242432,1
6.687051773071289,1
6.923375129699707,1
6.772174835205078,1
6.875444412231445,1
6.930123805999756,1
6.743494033813477,1
6.79163122177124,1
6.876568794250488,1
7.0662455558776855,1
6.859126567840576,1
6.646998405456543,1
6.913386344909668,1
6.656922340393066,1
6.911711692810059,1
